name,address,lng,lat
서울성산초등학교,서울특별시 마포구 양화로3길 94(합정동),126.911084,37.5532958
수리초등학교,경기도 군포시 수리산로 125(산본동),126.917997,37.3601622
도장초등학교,경기도 군포시 번영로 371(산본동),126.924023,37.3486229
오금초등학교,경기도 군포시 번영로 366(산본동),126.925913,37.3477313
궁내초등학교,경기도 군포시 수리산로 187(산본동),126.92031,37.3644797
태을초등학교,경기도 군포시 산본로 451-49(산본동),126.926299,37.371701
군포화산초등학교,경기도 군포시 오금로 48(금정동),126.934231,37.353178
군포양정초등학교,경기도 군포시 오금로 131(금정동),126.940414,37.3594823
흥진초등학교,경기도 군포시 오금로 15-40(금정동),126.928601,37.3536693
군포대야초등학교,경기도 군포시 대야2로 148(대야미동),126.915235,37.3293376
둔대초등학교,경기도 군포시 호수로 305-14(둔대동),126.911273,37.327002
산본초등학교,경기도 군포시 산본로386번길 60(산본동),126.934336,37.3685255
한얼초등학교,경기도 군포시 산본천로 136(산본동),126.935606,37.3660368
관모초등학교,경기도 군포시 곡란로8번길 35-22(산본동),126.938179,37.3760118
곡란초등학교,경기도 군포시 고산로677번길 24-42(산본동),126.933716,37.3739139
능내초등학교,경기도 군포시 수리산로 37(산본동),126.921162,37.3546909
포일초등학교,경기도 의왕시 포일세거리로 51(포일동),126.985754,37.399386
왕곡초등학교,경기도 의왕시 왕곡로 58(왕곡동),126.98059,37.3453499
의왕부곡초등학교,경기도 의왕시 철도박물관로 143(삼동),126.950085,37.3159352
오전초등학교,경기도 의왕시 찬우물길 49(오전동),126.972412,37.3545798
내손초등학교,경기도 의왕시 내손순환로 175(내손동),126.981723,37.3886307
갈뫼초등학교,경기도 의왕시 갈미로 27(내손동),126.972211,37.3766279
초림초등학교,경기도 성남시 분당구 수내로90번길 26(수내동),127.117863,37.3767328
고천초등학교,경기도 의왕시 효행로 10(고천동),126.975344,37.3485866
서울북한산초등학교,서울특별시 은평구 대서문길 42-3(진관동),126.950182,37.6540522
서울갈현초등학교,서울특별시 은평구 연서로29길 31(갈현동),126.916709,37.6192587
서울구현초등학교,서울특별시 은평구 갈현로15길 51(구산동),126.905787,37.6099512
서울구산초등학교,서울특별시 은평구 서오릉로15길 16(구산동),126.909452,37.6123779
서울은평초등학교,서울특별시 은평구 은평로 239(녹번동),126.934469,37.6020459
서울녹번초등학교,서울특별시 은평구 녹번로1길 1(녹번동),126.926285,37.6041352
서울수리초등학교,서울특별시 은평구 불광로14길 10-10(불광동),126.934178,37.6202954
서울대조초등학교,서울특별시 은평구 연서로18길 17(대조동),126.919588,37.6128768
서울연신초등학교,서울특별시 은평구 연서로 347(불광동),126.928547,37.6266672
서울연천초등학교,서울특별시 은평구 연서로34길 22(불광동),126.929482,37.6208125
서울연광초등학교,서울특별시 은평구 연서로35길 37(불광동),126.924427,37.6240017
서울수색초등학교,서울특별시 은평구 수색로16길 21(수색동),126.89563,37.5849498
서울신사초등학교,서울특별시 은평구 가좌로 275-2(신사동),126.912304,37.5928019
서울서신초등학교,서울특별시 은평구 은평터널로 150(신사동),126.907484,37.5923285
서울상신초등학교,서울특별시 은평구 가좌로 361(신사동),126.905044,37.597808
서울역촌초등학교,서울특별시 은평구 은평로3길 25(역촌동),126.914372,37.6016815
서울은명초등학교,서울특별시 은평구 은평로4길 21-9(응암동),126.918456,37.5976968
서울휘경초등학교,서울특별시 동대문구 망우로6길 48(휘경동),127.058122,37.5857358
서울동답초등학교,서울특별시 동대문구 답십리로60길 12(답십리동),127.064574,37.5721138
서울답십리초등학교,서울특별시 동대문구 전농로3길 23(답십리동),127.055608,37.568725
의왕덕성초등학교,경기도 의왕시 덕영대로 123(삼동),126.958209,37.321366
모락초등학교,경기도 의왕시 보식골로 40(오전동),126.973299,37.3584322
의왕초등학교,경기도 의왕시 모락로 56(오전동),126.968187,37.363557
덕장초등학교,경기도 의왕시 덕장로 33(청계동),126.997268,37.3921377
신천초등학교,경기도 시흥시 포도원로 88(신천동),126.782923,37.4350625
시흥매화초등학교,경기도 시흥시 매화1로 62(매화동),126.808004,37.4160894
계수초등학교,경기도 시흥시 계수로 203(계수동),126.820472,37.4530582
승지초등학교,경기도 시흥시 승지로 110(능곡동),126.812541,37.3725961
시흥능곡초등학교,경기도 시흥시 능곡중앙로 22(능곡동),126.812527,37.3656217
하중초등학교,경기도 시흥시 하중로209번길 10(하중동),126.807025,37.3930126
연성초등학교,경기도 시흥시 나분들길 44(광석동),126.818493,37.3875951
군자초등학교,경기도 시흥시 군자로 539(거모동),126.787174,37.3437124
진말초등학교,경기도 시흥시 황고개로 567(장곡동),126.788058,37.3806559
시흥월곶초등학교,경기도 시흥시 월곶해안로 69(월곶동),126.737064,37.3916471
함현초등학교,경기도 시흥시 역전로 455(정왕동),126.73759,37.3649276
송운초등학교,경기도 시흥시 옥구천동로 433-25(정왕동),126.729872,37.3600154
서촌초등학교,경기도 시흥시 정왕대로118번길 27(정왕동),126.727289,37.3491841
군서초등학교,경기도 시흥시 정왕천로427번길 30(정왕동),126.751307,37.3471781
시화초등학교,경기도 시흥시 큰솔로7번길 10(정왕동),126.751258,37.3391852
서해초등학교,경기도 시흥시 정왕대로53번길 14(정왕동),126.724726,37.3559594
시흥초등학교,경기도 시흥시 정왕대로143번길 15(정왕동),126.731622,37.3519337
냉정초등학교,경기도 시흥시 역전로 369(정왕동),126.734844,37.3576809
옥터초등학교,경기도 시흥시 옥터로 33(정왕동),126.692287,37.344793
덕인초등학교,경기도 안산시 단원구 와동공원로5안길 22-6(와동),126.824378,37.3399901
서울신답초등학교,서울특별시 동대문구 천호대로 177(답십리동),127.043399,37.5730006
서울용두초등학교,서울특별시 동대문구 천호대로13길 43(용두동),127.028978,37.5756461
서울이문초등학교,서울특별시 동대문구 신이문로 16(이문동),127.06404,37.6022446
서울군자초등학교,서울특별시 동대문구 한천로6길 21(장안동),127.061347,37.5643015
서울장평초등학교,서울특별시 동대문구 답십리로69길 27(장안동),127.073324,37.5738074
서울안평초등학교,서울특별시 동대문구 장한로14길 61(장안동),127.071815,37.5657116
서울배봉초등학교,서울특별시 동대문구 사가정로 193(전농동),127.066244,37.5798986
서울전동초등학교,서울특별시 동대문구 전농로16길 61(전농동),127.061479,37.5793657
서울전곡초등학교,서울특별시 동대문구 전농로 172(전농동),127.056468,37.5804021
서울전농초등학교,서울특별시 동대문구 사가정로 66(전농동),127.054409,37.5744176
서울홍파초등학교,서울특별시 동대문구 고산자로 518(제기동),127.039378,37.5862225
서울종암초등학교,서울특별시 동대문구 무학로44길 25(제기동),127.031256,37.5818698
서울홍릉초등학교,서울특별시 동대문구 회기로 90(청량리동),127.047197,37.5909805
서울청량초등학교,서울특별시 동대문구 회기로25길 31(회기동),127.05562,37.592033
서울휘봉초등학교,서울특별시 동대문구 장안벚꽃로 309(휘경동),127.070125,37.5860949
경희초등학교,서울특별시 동대문구 경희대로 26(회기동),127.048767,37.5945574
서울삼육초등학교,서울특별시 동대문구 회기로10길 63(회기동),127.047836,37.5891291
서울면목초등학교,서울특별시 중랑구 면목로 434(면목동),127.087715,37.5911342
서울응암초등학교,서울특별시 은평구 가좌로6길 20(응암동),126.921467,37.5883773
서울증산초등학교,서울특별시 은평구 증산서길 61(증산동),126.904519,37.5824138
서울대은초등학교,서울특별시 은평구 통일로69길 12-15(대조동),126.926239,37.6118365
목감초등학교,경기도 시흥시 목감초등길 49(논곡동),126.858887,37.38682
대야초등학교,경기도 시흥시 대골안길 31(대야동),126.789528,37.4466185
도창초등학교,경기도 시흥시 수인로2793번길 6(도창동),126.823998,37.4067883
시흥신일초등학교,경기도 시흥시 신천로7번길 12(신천동),126.791415,37.4326176
시흥도원초등학교,경기도 시흥시 수인로3413번길 34(신천동),126.777752,37.4397036
소래초등학교,경기도 시흥시 호현로27번길 14(신천동),126.784145,37.4433917
월포초등학교,경기도 시흥시 월곶중앙로 18(월곶동),126.742982,37.3875112
웃터골초등학교,경기도 시흥시 은행고길 18(은행동),126.799308,37.4398012
검바위초등학교,경기도 시흥시 수인로3247번길 59(은행동),126.798889,37.4326751
시흥은행초등학교,경기도 시흥시 대은로104번길 29-10(은행동),126.800864,37.4423639
금모래초등학교,경기도 시흥시 대은로 16-29(은행동),126.795447,37.4418674
장곡초등학교,경기도 시흥시 장곡로70번길 12(장곡동),126.781975,37.381233
시흥장현초등학교,경기도 시흥시 시청로80번길 5(장현동),126.798834,37.3819009
정왕초등학교,경기도 시흥시 중심상가로 257(정왕동),126.743039,37.3407923
포리초등학교,경기도 시흥시 신현로202번길 31(포동),126.771203,37.4054771
은계초등학교,경기도 시흥시 대은로103번길 24(대야동),126.797766,37.447452
평택초등학교,경기도 평택시 원평2로 4(평택동),127.081149,36.9893893
합정초등학교,경기도 평택시 평택4로 11(합정동),127.097876,36.9893803
죽백초등학교,경기도 평택시 죽백1길 41(죽백동),127.137274,37.0134483
군문초등학교,경기도 평택시 원평로 21(군문동),127.085195,36.9879549
용이초등학교,경기도 평택시 현신7길 36(용이동),127.146591,36.9999593
동삭초등학교,경기도 평택시 동삭로 370(동삭동),127.096925,37.0184744
소사벌초등학교,경기도 평택시 동부공원로 59(비전동),127.116767,36.995167
평택성동초등학교,경기도 평택시 중앙로 89(비전동),127.093089,36.9948323
홍원초등학교,경기도 평택시 포승읍 외원길 26,126.889213,37.0143133
선일초등학교,서울특별시 은평구 갈현로29길 27(갈현동),126.913169,37.6198752
예일초등학교,서울특별시 은평구 연서로 117(구산동),126.914343,37.6102745
은혜초등학교,서울특별시 은평구 통일로78가길 20(불광동),126.927574,37.6177328
서울미동초등학교,서울특별시 서대문구 충정로 52(미근동),126.965851,37.5631108
서울금화초등학교,서울특별시 서대문구 통일로 165(천연동),126.963307,37.5682771
서울홍은초등학교,서울특별시 서대문구 세검정로 105(홍제동),126.949743,37.5974198
서울홍제초등학교,서울특별시 서대문구 홍은중앙로 13(홍은동),126.944406,37.5930778
서울연가초등학교,서울특별시 서대문구 증가로12가길 49-50(남가좌동),126.918116,37.5798903
서울대신초등학교,서울특별시 서대문구 이화여대2길 27(대현동),126.947738,37.5579503
서울북가좌초등학교,서울특별시 서대문구 거북골로19길 20(북가좌동),126.90759,37.5778354
서울연희초등학교,서울특별시 서대문구 연희로 136(연희동),126.933894,37.5692366
서울창서초등학교,서울특별시 서대문구 연세로5나길 30-3(창천동),126.933965,37.5576122
서울홍연초등학교,서울특별시 서대문구 백련사길 55(홍은동),126.931055,37.581715
서울안산초등학교,서울특별시 서대문구 통일로 321(홍제동),126.951545,37.5793404
서울인왕초등학교,서울특별시 서대문구 세무서길 33-9(홍제동),126.944789,37.5902301
경기초등학교,서울특별시 서대문구 경기대로9길 10(충정로2가),126.962771,37.5652834
이화여자대학교사범대학부속초등학교,서울특별시 서대문구 성산로 512-39(대신동),126.94275,37.5609965
삼산초등학교,울산광역시 남구 남중로108번길 19(삼산동),129.349711,35.5444038
청솔초등학교,울산광역시 남구 삼산로94번길 20(달동),129.317583,35.5331814
활초초등학교,경기도 화성시 남양읍 안석길111번길 106,126.825539,37.17879
신흥초등학교,경기도 군포시 고산로 470(산본동),126.926727,37.3562166
덕동초등학교,경기도 평택시 매봉산1길 5(비전동),127.107029,36.9974069
평택중앙초등학교,경기도 평택시 세교로 11(세교동),127.07775,37.0020401
세교초등학교,경기도 평택시 세교공원로 32(세교동),127.082716,37.0021207
평일초등학교,경기도 평택시 평남로 626(합정동),127.107105,36.9900869
복창초등학교,경기도 평택시 서정북로 3(서정동),127.049843,37.0709836
장당초등학교,경기도 평택시 송탄로 46(장당동),127.057475,37.0500784
반지초등학교,경기도 평택시 이충로 7(이충동),127.069445,37.0578179
송탄초등학교,경기도 평택시 막곡길 67(가재동),127.086819,37.0422876
송현초등학교,경기도 평택시 경기대로 1432(지산동),127.066774,37.0723895
평택지산초등학교,경기도 평택시 지산2로 57(지산동),127.061976,37.0771714
송북초등학교,경기도 평택시 지산로 90(지산동),127.065482,37.0802452
송신초등학교,경기도 평택시 송월로32번길 32(신장동),127.051497,37.0754226
서정리초등학교,경기도 평택시 서두물로 21(서정동),127.057156,37.0583609
송일초등학교,경기도 평택시 송일로 6(서정동),127.058997,37.062804
지장초등학교,경기도 평택시 지장로 15(서정동),127.057445,37.0680549
이충초등학교,경기도 평택시 이충로 93-5(이충동),127.066873,37.0631608
부용초등학교,경기도 평택시 팽성읍 동서촌로 65,127.059121,36.9657427
팽성초등학교,경기도 평택시 팽성읍 송화2길 2,127.051433,36.9504504
평택송화초등학교,경기도 평택시 팽성읍 송화택지로25번길 14,127.056881,36.9628368
계성초등학교,경기도 평택시 팽성읍 계성새싹길 85,127.007007,36.9428241
내기초등학교,경기도 평택시 포승읍 내기새싹길 23,126.872516,36.9794756
원정초등학교,경기도 평택시 포승읍 평택항로 469,126.841645,36.9940283
평택도곡초등학교,경기도 평택시 포승읍 여술로44번길 5,126.847703,36.9888384
병점초등학교,경기도 화성시 경기대로 1052(진안동),127.034872,37.2100791
안중초등학교,경기도 평택시 안중읍 안중로 89,126.925759,36.9895447
백운초등학교,경기도 의왕시 백운초등길 4(내손동),126.974739,37.3858982
평택안일초등학교,경기도 평택시 안중읍 안중로 13,126.924097,36.9826553
현화초등학교,경기도 평택시 안중읍 안현로서7길 80,126.918818,36.9822221
현일초등학교,경기도 평택시 안중읍 현화중앙길 83,126.919845,36.9860502
내기초등학교신영분교장,경기도 평택시 포승읍 신영새싹길 86-29,126.877777,36.9557522
가사초등학교,경기도 평택시 현덕면 기산2길 16,126.916806,36.9382968
현덕초등학교,경기도 평택시 현덕면 현덕로 1254,126.921064,36.9657954
청북초등학교,경기도 평택시 청북면 청북새싹길 25,126.935076,37.043333
청옥초등학교,경기도 평택시 청북면 안청로1길 76,126.911745,37.0190794
삼덕초등학교,경기도 평택시 청북면 청북중앙로 226,126.911903,37.0400343
어연초등학교,경기도 평택시 청북면 청원로 446,126.977617,37.0496225
효덕초등학교,경기도 평택시 고덕면 효덕새싹길 6-5,127.035808,37.0167094
종덕초등학교,경기도 평택시 고덕면 청원로 802,127.015891,37.0572321
서탄초등학교,경기도 평택시 서탄면 금암2길 121,127.035832,37.1073282
갈곶초등학교,경기도 평택시 진위면 엘지로 57,127.071977,37.1255034
진위초등학교,경기도 평택시 진위면 봉남길 49,127.089959,37.1007188
창신초등학교,경기도 평택시 오성면 창신뜰길 138,127.006503,37.0042253
오성초등학교,경기도 평택시 오성면 숙성시장길 15,126.978606,37.0080015
현덕초등학교광덕분교장,경기도 평택시 현덕면 현덕로 934,126.94384,36.9439993
서탄초등학교내수분교장,경기도 평택시 서탄면 수월암3길 61,127.015685,37.1191219
진위초등학교산대분교장,경기도 평택시 진위면 은산3길 46,127.121035,37.0840158
남양초등학교,경기도 화성시 남양읍 남양시장로55번길 7,126.815441,37.2100395
동양초등학교,경기도 화성시 남양읍 시청로45번길 11,126.822287,37.2067629
반석초등학교,경기도 화성시 동탄반석로 22(반송동),127.0782,37.1936879
도일초등학교,경기도 시흥시 군자로465번길 7(거모동),126.78192,37.3489567
솔빛초등학교,경기도 화성시 동탄반석로 84(반송동),127.073699,37.1965943
반송초등학교,경기도 화성시 동탄솔빛로 14(반송동),127.07021,37.1906806
석우초등학교,경기도 화성시 동탄시범한빛길 32(반송동),127.067971,37.2090357
숲속초등학교,경기도 화성시 동탄공원로2길 10(반송동),127.060346,37.2057689
화성금곡초등학교,경기도 화성시 동탄문화센터로 13(반송동),127.066621,37.1987171
학동초등학교,경기도 화성시 동탄지성로 79-17(반송동),127.065939,37.2051195
예당초등학교,경기도 화성시 동탄반석로 245(석우동),127.075418,37.2103709
기안초등학교,경기도 화성시 기안길 18(기안동),126.982127,37.2249274
능동초등학교,경기도 화성시 동탄원천로 315-27(능동),127.058713,37.2131515
푸른초등학교,경기도 화성시 동탄공원로 21-38(능동),127.05529,37.2021726
한마음초등학교,경기도 화성시 동탄숲속로 69-6(능동),127.056116,37.2084798
동학초등학교,경기도 화성시 영통로27번길 46(반월동),127.059473,37.2328269
기산초등학교,경기도 화성시 동탄지성로 344(반월동),127.050636,37.2244323
율목초등학교,경기도 화성시 영통로50번길 19(반월동),127.06435,37.2366107
배양초등학교,경기도 화성시 융건로 90(배양동),126.989218,37.2186161
화성벌말초등학교,경기도 화성시 떡전골로 34(병점동),127.037891,37.2024153
송화초등학교,경기도 화성시 병점중앙로35번길 42(병점동),127.040257,37.2020699
태안초등학교,경기도 화성시 병점3로 77(병점동),127.041012,37.2105278
안화초등학교,경기도 화성시 병점3로 132-5(병점동),127.047185,37.2126336
구봉초등학교,경기도 화성시 병점1로 105(병점동),127.044965,37.2054911
화산초등학교,경기도 화성시 화산중앙로64번길 17(송산동),127.014123,37.2108665
안녕초등학교,경기도 화성시 화산로 2(안녕동),127.008957,37.2056784
진안초등학교,경기도 화성시 병점4로 97(진안동),127.04069,37.2168007
비전초등학교,경기도 평택시 비전1로57번길 63(비전동),127.093256,37.0011276
봉담초등학교,경기도 화성시 봉담읍 진등3길 15,126.947096,37.2226177
갈담초등학교,경기도 화성시 봉담읍 갈담초교길 24,126.93306,37.1749821
와우초등학교,경기도 화성시 봉담읍 식골길 14,126.972137,37.2202141
상봉초등학교,경기도 화성시 봉담읍 상봉길 52,126.954696,37.2180212
동화초등학교,경기도 화성시 봉담읍 동화새터길 130,126.961636,37.215126
수기초등학교,경기도 화성시 봉담읍 수기웃말길 27,126.980632,37.2013787
도이초등학교,경기도 화성시 향남읍 행정동로 87,126.926131,37.1324972
행정초등학교,경기도 화성시 향남읍 행정중앙1로 77,126.923788,37.1264956
갈천초등학교,경기도 화성시 향남읍 발안로 701-23,126.98064,37.1273535
제암초등학교,경기도 화성시 향남읍 발안서로 21,126.902325,37.1310482
발안초등학교,경기도 화성시 향남읍 발안로 8,126.911834,37.1303991
한울초등학교,경기도 화성시 향남읍 행정중앙1로 25,126.917785,37.1266978
석천초등학교,경기도 화성시 우정읍 석천길 52,126.788953,37.0549114
우정초등학교,경기도 화성시 우정읍 버들로 138-10,126.800724,37.0814687
화성화수초등학교,경기도 화성시 우정읍 화수동길 145,126.797211,37.1087018
동탄초등학교,경기도 화성시 동부대로970번가길 24 -44 31(오산동),127.091426,37.1889971
송라초등학교,경기도 화성시 매송면 푸른들판로 1970-16,126.888884,37.2726231
화성매송초등학교,경기도 화성시 매송면 화성로 2403,126.928378,37.2493137
비봉초등학교,경기도 화성시 비봉면 양노로 71,126.869367,37.2367278
청룡초등학교,경기도 화성시 비봉면 주석로 610,126.888754,37.2012106
도곡초등학교,경기도 광주시 초월읍 경충대로 1033-13,127.299498,37.3706162
청원초등학교,경기도 화성시 마도면 해운로 794,126.76139,37.1879334
고정초등학교,경기도 화성시 송산면 공룡로 326,126.738112,37.2380901
마산초등학교,경기도 화성시 송산면 송산포도로 582,126.692534,37.2312524
송산초등학교,경기도 화성시 송산면 사강시장길 15-9,126.732601,37.2143201
해운초등학교,경기도 화성시 서신면 궁평항로 1374-6,126.703627,37.1394215
팔탄초등학교,경기도 화성시 팔탄면 마당바위로31번길 6,126.902424,37.1596107
화성월문초등학교,경기도 화성시 팔탄면 버들로 1537,126.872698,37.1182365
사창초등학교,경기도 화성시 양감면 정문회화로 7,126.972956,37.0916122
양감초등학교,경기도 화성시 양감면 초록로 49,126.951804,37.0812695
화성장안초등학교,경기도 화성시 장안면 조암동로 8-5,126.824031,37.085729
노진초등학교,경기도 화성시 장안면 화곡로 166,126.808937,37.051394
장명초등학교,경기도 화성시 장안면 장명길 19-8,126.852421,37.0561589
정남초등학교,경기도 화성시 정남면 만년로 516,126.984856,37.1676611
팔탄초등학교대방분교장,경기도 화성시 팔탄면 노하길 398,126.870302,37.1617377
가수초등학교,경기도 오산시 가수로 50(가수동),127.047743,37.1480131
장명초등학교장일분교장,경기도 화성시 장안면 온수골2길 18,126.845501,37.0369136
서신초등학교제부분교장,경기도 화성시 서신면 제부말길 74,126.626937,37.1702001
성호초등학교,경기도 오산시 성호새싹길 8(오산동),127.070944,37.1500934
운산초등학교,경기도 오산시 운암로 72(오산동),127.077447,37.1526168
운천초등학교,경기도 오산시 운암로 116(부산동),127.079218,37.1561759
오산원당초등학교,경기도 오산시 부원로87번길 37-7(원동),127.090924,37.1419862
연풍초등학교,경기도 파주시 파주읍 연풍초교길 25,126.834712,37.8307355
운암초등학교,경기도 오산시 원동로 63(원동),127.076202,37.1437376
대호초등학교,경기도 오산시 궐리사로46번길 3(궐동),127.057837,37.1591288
오산초등학교,경기도 오산시 가수로 16(가수동),127.050053,37.1449612
광성초등학교,경기도 오산시 수목원로 577-18(세교동),127.04008,37.183901
금암초등학교,경기도 오산시 수청로 204-20(금암동),127.044054,37.1784557
필봉초등학교,경기도 오산시 수청로 124(금암동),127.052568,37.1786037
양산초등학교,경기도 오산시 양산로 448(양산동),127.032151,37.1969469
문시초등학교,경기도 오산시 여계산로 52-6(금암동),127.045746,37.1740703
화성초등학교,경기도 오산시 내삼미로 18(수청동),127.068682,37.164607
수청초등학교,경기도 오산시 수청로 11-17(수청동),127.05571,37.1707634
매홀초등학교,경기도 오산시 청학로147번길 10(수청동),127.06364,37.1624767
오산대원초등학교,경기도 오산시 경기대로25번길 45(갈곶동),127.07105,37.1304591
오산고현초등학교,경기도 오산시 남부대로 459(고현동),127.085606,37.1334449
오산원일초등학교,경기도 오산시 오산로132번길 27(원동),127.071249,37.1394666
매홀초등학교삼미분교장,경기도 오산시 외삼미로 60-11(외삼미동),127.060353,37.1912943
도덕초등학교,경기도 광명시 가마산로 28(철산동),126.87031,37.484272
충현초등학교,경기도 광명시 성채안로 16(소하동),126.886303,37.4329875
구름산초등학교,경기도 광명시 한내일로 5(소하동),126.884136,37.4528967
소하초등학교,경기도 광명시 소하일로 45(소하동),126.887373,37.4489929
안현초등학교,경기도 광명시 도덕공원로 5(하안동),126.867643,37.4707076
하안초등학교,경기도 광명시 안현로 16(하안동),126.874176,37.4627844
가림초등학교,경기도 광명시 금당로 11-7(하안동),126.879117,37.4583179
산곡초등학교,경기도 하남시 하남대로302번길 45(하산곡동),127.234267,37.503888
안서초등학교,경기도 광명시 가학로 247-55(가학동),126.871212,37.4026649
온신초등학교,경기도 광명시 범안로 657(노온사동),126.846273,37.4425785
광명초등학교,경기도 광명시 광이로 21(광명동),126.857766,37.4803592
광명서초등학교,경기도 광명시 너부대로 5(광명동),126.846844,37.4781649
광명남초등학교,경기도 광명시 광명로 866-9(광명동),126.853861,37.4755251
광일초등학교,경기도 광명시 목감로 34-6(광명동),126.84668,37.4712778
광문초등학교,경기도 광명시 덕단이로 29(광명동),126.851548,37.4665771
서면초등학교,경기도 광명시 오리로 402(소하동),126.880192,37.4384746
광명동초등학교,경기도 광명시 연서일로 25(철산동),126.863258,37.4834627
광명북초등학교,경기도 광명시 시청로138번길 8(철산동),126.868059,37.4866882
광명광성초등학교,경기도 광명시 철산로 59(철산동),126.872864,37.4782962
광명광덕초등학교,경기도 광명시 오리로841번길 9(철산동),126.865932,37.4733162
철산초등학교,경기도 광명시 하안로 392(철산동),126.874871,37.4694164
하안남초등학교,경기도 광명시 금당로 71(하안동),126.885524,37.4618601
하일초등학교,경기도 광명시 철망산로 68(하안동),126.876671,37.4687991
하안북초등학교,경기도 광명시 가림로 18(하안동),126.869479,37.4642087
벌원초등학교,경기도 광주시 회안대로 621-36(탄벌동),127.23657,37.4093626
경안초등학교,경기도 광주시 경안로 163(경안동),127.247371,37.4114855
광남초등학교,경기도 광주시 고불로46번길 15(중대동),127.230597,37.3943916
탄벌초등학교,경기도 광주시 이배재로 20-12(탄벌동),127.248514,37.419896
쌍령초등학교,경기도 광주시 경충대로1422번길 71(쌍령동),127.281177,37.3988225
광주초등학교,경기도 광주시 경안안길58번길 3(경안동),127.255201,37.4103537
태전초등학교,경기도 광주시 태봉로 56(태전동),127.226457,37.388946
가좌초등학교,경기도 고양시 일산서구 가좌2로 31(가좌동),126.720954,37.6883978
마도초등학교,경기도 화성시 마도면 석교로 157,126.77323,37.2039544
해솔초등학교,경기도 파주시 해솔로 40(목동동),126.747192,37.7266654
심학초등학교,경기도 파주시 교하로681번길 33(동패동),126.704094,37.7079998
두일초등학교,경기도 파주시 책향기숲길 47(동패동),126.713586,37.7198347
파주와동초등학교,경기도 파주시 금바위로 17(와동동),126.756609,37.7265848
가온초등학교,경기도 파주시 가온로 134(목동동),126.747041,37.7204733
운광초등학교,경기도 파주시 한울로 90(동패동),126.74084,37.7092175
와석초등학교,경기도 파주시 한빛로 7(야당동),126.753169,37.7104747
파주초등학교,경기도 파주시 파주읍 우계로53번길 15,126.815659,37.8323476
법원초등학교,경기도 파주시 법원읍 술이홀로 970-9,126.88032,37.8564142
자유초등학교,경기도 파주시 문산읍 방촌로 1722,126.786242,37.8653038
문산초등학교,경기도 파주시 문산읍 문향로67번길 58,126.783169,37.8607852
임진초등학교,경기도 파주시 문산읍 문향로17번길 36,126.78419,37.854651
문산동초등학교,경기도 파주시 문산읍 선유울3길 85,126.797918,37.8650991
영도초등학교,경기도 파주시 월롱면 도감로172번길 89,126.803662,37.787294
신산초등학교,경기도 파주시 광탄면 심궁로 13,126.852767,37.7804657
